0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999716e+01
1.000000000000000021e-02,3.620352456266459883e-05,-2.630340025846251842e-05,-4.257679747292795677e-04,6.666273714655415912e-03,-4.843331357021435184e-03,-7.839805358086299192e-02,5.010641309653829012e+01
2.000000000000000042e-02,1.200890201529195977e-04,-8.724978028758895426e-05,-1.412295060090939863e-03,9.411852978753326715e-03,-6.838111456398230856e-03,-1.106871673302795567e-01,5.010404509303855036e+01
2.999999999999999889e-02,2.103947985812435373e-04,-1.528607688403954253e-04,-2.474327247626347502e-03,7.962553128822659823e-03,-5.785133479591813774e-03,-9.364281959523096388e-02,5.009987559771720100e+01
4.000000000000000083e-02,2.662070119707695575e-04,-1.934107154499963184e-04,-3.130701270517004253e-03,2.581700535262860217e-03,-1.875715233442673199e-03,-3.036183414556099802e-02,5.009401540639848349e+01
5.000000000000000278e-02,2.502947934989406802e-04,-1.818498120153001470e-04,-2.943567196858685835e-03,-6.342384276375207831e-03,4.608011905739096102e-03,7.458898383313508629e-02,5.008663345000817912e+01
6.000000000000000472e-02,1.279815146134376583e-04,-9.298401316520203143e-05,-1.505113961637400116e-03,-1.866899158450100946e-02,1.356381634111417447e-02,2.195548315582545873e-01,5.007779135881230559e+01
7.000000000000000666e-02,-1.335367408845463029e-04,9.702012130385516062e-05,1.570445651498669857e-03,-3.413350671064042940e-02,2.479944425523664814e-02,4.014237342400900355e-01,5.006760062365337660e+01
8.000000000000000167e-02,-5.641368589986499012e-04,4.098694196778830375e-04,6.634475809399319191e-03,-5.243598530655424472e-02,3.809697332307588474e-02,6.166682259972393609e-01,5.005619180905878807e+01
8.999999999999999667e-02,-1.190774027164755600e-03,8.651479719794059539e-04,1.400398033148988683e-02,-7.329677477648045836e-02,5.325322404074368798e-02,8.619994800990542494e-01,5.004368795617425292e+01
9.999999999999999167e-02,-2.037755999368760958e-03,1.480516395239470573e-03,2.396482815759913565e-02,-9.646542309230025924e-02,7.008623235858654765e-02,1.134472080206459399e+00,5.003019547683285140e+01
1.099999999999999867e-01,-3.127020807819804859e-03,2.271913602838767591e-03,3.677501934866209826e-02,-1.217200938228829993e-01,8.843482467512714384e-02,1.431477140882342791e+00,5.001581158689259610e+01
